"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219090_at",329.940279069768,536.338953488372,3.41452313843074,0.000980771725059318,0.0193745889623199,-4.51280430807026
"204663_at",247.730813953488,591.700593023256,3.41393073504898,0.000982647053907744,0.0193944413660109,-4.51283216161992
"214113_s_at",-301.382651162791,988.855534883721,-3.41361524967667,0.00098364714154322,0.0193969993407147,-4.51284699404286
"218696_at",-268.478813953488,678.77838372093,-3.41266873491789,0.000986653348155597,0.0194390774155183,-4.51289148977302
"204782_at",95.9921511627907,263.954808139535,3.41213082853381,0.000988365637261267,0.0194556108613894,-4.51291677392013
"206538_at",71.9861930232558,222.062903488372,3.40922952132075,0.000997649593575202,0.0196210290323356,-4.51305311316813
"215867_x_at",-773.957372093023,2193.60452325581,-3.40844199309233,0.0010001837629772,0.0196535227428757,-4.51309011050194
"212226_s_at",1004.81920930233,3107.48906976744,3.40780119626132,0.00100225024195157,0.0196767772170985,-4.51312021123162
"201275_at",-269.134479069767,431.961325581395,-3.40689214458211,0.00100518870566979,0.0197170950074295,-4.51316290785481
"208473_s_at",301.289023255814,1303.3223255814,3.40579139962878,0.00100875767107506,0.0197696984912626,-4.51321459999973
"203477_at",521.953093023256,1737.49061627907,3.40450862971845,0.00101293187881922,0.0198054654652338,-4.51327482918169
"213140_s_at",-181.593604651163,549.951523255814,-3.40450492311595,0.00101294396385813,0.0198054654652338,-4.5132750031985
"205830_at",-249.054686046512,303.179989534884,-3.40441133573805,0.00101324914196323,0.0198054654652338,-4.51327939688644
"219007_at",-163.836081395349,299.318238372093,-3.40409087653388,0.00101429478013781,0.0198085281207807,-4.51329444114635
"207317_s_at",441.892209302326,933.456825581395,3.40229500738461,0.00102017342015689,0.0199058881973344,-4.51337873616917
"221536_s_at",-175.231955813953,506.464138372093,-3.3981184925786,0.00103396924813875,0.020152859128035,-4.51357468426591
"213857_s_at",-772.134697674419,2271.5988372093,-3.39791693684956,0.00103463944901818,0.020152859128035,-4.51358413738563
"32259_at",442.573069767442,1376.91593023256,3.39728959748854,0.00103672805883209,0.0201759050960309,-4.51361355819937
"215887_at",378.697511627907,1355.68026744186,3.39605477790865,0.00104085076486731,0.0202384621235063,-4.51367146012561
"203608_at",27.3992558139535,84.916876744186,3.39522590777605,0.00104362677657518,0.0202747475696815,-4.5137103204596
"213058_at",424.158930232558,1487.43704651163,3.39440207740784,0.00104639281607122,0.0203107762373824,-4.51374893956086
"216925_s_at",141.035079069767,275.169076744186,3.3936409527833,0.00104895445208474,0.0203427781164528,-4.51378461478544
"212533_at",-253.17311627907,428.216976744186,-3.39088419878973,0.00105828207117926,0.0205058255583369,-4.51391379329004
"218905_at",-431.323302325581,1245.02388372093,-3.39003113978621,0.00106118422414052,0.0205409571819426,-4.5139537554879
"211730_s_at",550.503162790699,968.71776744186,3.38980969430762,0.00106193881764564,0.0205409571819426,-4.51396412840193
"213027_at",185.142465116279,700.759162790698,3.38918423619359,0.00106407284622808,0.0205624308853748,-4.51399342407924
"219495_s_at",-286.648255813954,663.216313953488,-3.38894371974045,0.00106489454928522,0.0205624308853748,-4.51400468880959
"202007_at",285.067297674419,459.326509302326,3.38386397942148,0.0010823891863215,0.0208821456613004,-4.51424250271016
"219884_at",197.94323255814,303.247495348837,3.38319517262189,0.00108471260870425,0.0209088676987516,-4.51427379960768
"204392_at",135.263397674419,328.65726627907,3.38271595735681,0.00108638027936474,0.0209229142308423,-4.51429622253071
"209694_at",-380.474558139535,911.588,-3.38191183667748,0.00108918404475471,0.0209587979872791,-4.51433384429575
"213620_s_at",156.341967441861,182.820704651163,3.37899266296856,0.00109941980421186,0.0211375077629448,-4.51447038153375
"201814_at",762.506976744186,3281.82627906977,3.37844215567461,0.0011013602138881,0.0211390606537257,-4.51449612316057
"219374_s_at",58.0538581395349,187.873001162791,3.3781937953727,0.00110223668046569,0.0211390606537257,-4.51450773571702
"207395_at",256.554604651163,618.907511627907,3.37816267136785,0.00110234656373151,0.0211390606537257,-4.51450919094688
"215629_s_at",-130.377662790698,352.034598837209,-3.37513919034392,0.00111307023463001,0.0213263491300605,-4.51465052247534
"221087_s_at",226.080206976744,414.608538372093,3.37418876805258,0.0011164614147041,0.0213498986635573,-4.5146949357268
"204738_s_at",158.561337209302,366.945901162791,3.37390606856881,0.0011174719824989,0.0213498986635573,-4.51470814499535
"201378_s_at",-187.077558139535,526.578965116279,-3.37383818315514,0.00111771478106578,0.0213498986635573,-4.51471131688611
"202890_at",-167.396120930233,149.948630232558,-3.37372160831665,0.00111813183774049,0.0213498986635573,-4.51471676367145
"216264_s_at",360.340511627907,1273.70095348837,3.37283118584898,0.00112132223543923,0.0213632876273437,-4.51475836402876
"205376_at",-140.591860465116,229.075944186047,-3.3727661635982,0.00112155554641039,0.0213632876273437,-4.51476140162621
"208057_s_at",155.915976744186,490.800662790698,3.37272334303482,0.00112170921886605,0.0213632876273437,-4.51476340202647
"219857_at",-169.002372093023,530.45288372093,-3.37206755332269,0.00112406516278212,0.0213898753392604,-4.51479403613051
"217637_at",205.371534883721,904.467651162791,3.36981594069134,0.00113218962625426,0.0215100996018959,-4.51489919224908
"217197_x_at",199.651139534884,743.014848837209,3.3696864643404,0.00113265848957024,0.0215100996018959,-4.51490523799085
"203706_s_at",-343.820651162791,851.442255813953,-3.36951517613283,0.00113327904378341,0.0215100996018959,-4.51491323589652
"204759_at",401.875813953489,1204.58009302326,3.36877032743144,0.00113598125183792,0.0215430384976207,-4.51494801235916
"210106_at",222.084511627907,505.867790697674,3.36679726450821,0.00114316857215878,0.0216564982211418,-4.5150401134634
"202926_at",85.0557046511628,191.664812790698,3.36659498290355,0.00114390784033945,0.0216564982211418,-4.51504955419059
"205756_s_at",598.147930232559,1971.95975581395,3.36577615637982,0.00114690496022397,0.0216948074946271,-4.5150877667215
"206976_s_at",-478.047209302326,1191.24090697674,-3.3652179429008,0.00114895240016951,0.0217151029117702,-4.51511381426602
"221588_x_at",534.779744186047,1710.41308139535,3.36433771774731,0.00115218791438609,0.0217254290862426,-4.51515488293909
"201629_s_at",-108.161830232558,281.69166627907,-3.36428759638357,0.00115237240713036,0.0217254290862426,-4.5151572212793
"209302_at",-367.776395348837,1356.32456976744,-3.36427366447946,0.00115242369429335,0.0217254290862426,-4.51515787124897
"201287_s_at",-481.094069767442,1302.78710465116,-3.36203290409728,0.00116070054531535,0.0218570563589241,-4.51526239144925
"202207_at",-444.979348837209,1514.1968372093,-3.36160033137031,0.00116230479323671,0.0218570563589241,-4.51528256450286
"208503_s_at",142.392734883721,288.99228372093,3.36158855211421,0.00116234850717251,0.0218570563589241,-4.51528311380971
"219806_s_at",-289.281953488372,676.26,-3.35980631652433,0.00116898039558321,0.0219632294728335,-4.51536621366123
